GeneID	HHCCZ	HHCCW	HHCCX	HHCCY	HHCGA	HHCGB	HHCGG	HHCGH	HHCGN	HHCGO	HHCGP	HHCGT	HHCGU	HHCGW	HHCGX	HHCGY	HHCGC	HHCGS
jgi.p|Neosp1|517512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|517516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|517518	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2
jgi.p|Neosp1|517523	104	37	32	37	165	328	106	299	103	214	214	57	134	165	216	73	61	29
jgi.p|Neosp1|517525	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
jgi.p|Neosp1|517527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|517531	3	11	3	4	0	1	0	2	0	0	0	1	0	0	0	0	0	0
jgi.p|Neosp1|517550	4	1	0	3	6	2	2	6	3	2	3	1	2	0	4	1	0	0
jgi.p|Neosp1|517553	0	1	1	2	4	1	3	6	5	14	5	2	26	8	4	2	0	0
jgi.p|Neosp1|517562	3	4	3	6	1	3	1	3	3	7	1	5	10	2	3	1	10	27
jgi.p|Neosp1|517565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|517566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|517569	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0
jgi.p|Neosp1|517575	3	5	3	6	0	4	2	1	2	0	2	0	3	0	0	3	0	0
jgi.p|Neosp1|517576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|517579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|517595	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
jgi.p|Neosp1|517602	70	28	10	7	38	67	28	63	18	49	32	9	7	20	29	7	22	11
jgi.p|Neosp1|517603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|517616	11	0	0	6	8	6	1	0	4	5	2	3	1	7	8	3	1	3
jgi.p|Neosp1|517619	3	0	0	1	0	0	0	1	0	0	2	7	2	1	2	0	1	3
jgi.p|Neosp1|51762	82	156	118	179	125	309	62	236	121	138	163	110	214	240	211	171	50	24
jgi.p|Neosp1|517621	1011	1842	1256	1805	2414	3042	892	2895	1054	2035	1629	1138	1306	2193	1955	840	576	285
jgi.p|Neosp1|517624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|517626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|517633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|517640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
jgi.p|Neosp1|517641	0	2	0	0	4	2	0	0	0	0	0	1	10	0	0	1	1	0
jgi.p|Neosp1|517642	1	2	0	1	4	1	0	0	0	0	0	7	13	0	0	4	0	1
jgi.p|Neosp1|517651	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
jgi.p|Neosp1|517655	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0
jgi.p|Neosp1|517658	7	0	0	0	0	0	1	1	2	2	3	3	8	2	0	0	7	7
jgi.p|Neosp1|517663	238	420	252	380	629	749	306	1057	371	591	606	272	461	570	594	311	101	44
jgi.p|Neosp1|517669	221	389	216	334	230	458	131	545	240	329	433	366	467	468	473	202	1479	2385
jgi.p|Neosp1|517673	0	4	3	5	1	0	1	5	8	11	4	7	21	20	9	1	0	5
jgi.p|Neosp1|517674	0	1	1	1	0	0	0	2	2	5	0	0	12	10	2	2	0	1
jgi.p|Neosp1|517677	2	0	0	0	1	0	0	5	3	6	6	0	0	0	2	0	0	0
jgi.p|Neosp1|517687	201	269	172	320	462	565	159	579	275	391	287	136	257	426	458	187	119	58
jgi.p|Neosp1|517699	737	2373	1261	1938	1756	1989	555	1467	521	1195	798	663	1059	1520	1091	704	503	247
jgi.p|Neosp1|517707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|517709	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|517711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|517713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|517717	0	0	1	2	1	3	1	0	0	0	1	1	4	1	0	0	1	1
jgi.p|Neosp1|517720	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
jgi.p|Neosp1|517721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|517723	1	2	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|517726	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|517727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|517731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|517732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|517733	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|517736	168	373	225	330	327	685	197	493	183	410	352	198	301	379	470	192	82	62
jgi.p|Neosp1|517741	25	56	28	45	39	69	10	64	23	34	39	40	63	57	66	39	30	13
jgi.p|Neosp1|517753	0	30	19	41	27	50	45	248	106	67	135	49	168	77	79	98	1	0
jgi.p|Neosp1|517756	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
jgi.p|Neosp1|517757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|517764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|517781	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|517784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|517785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|517791	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
jgi.p|Neosp1|517792	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0
jgi.p|Neosp1|517806	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
jgi.p|Neosp1|517809	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|517813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|517823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|517829	1027	1052	899	1188	2777	3118	1471	5311	1908	3505	2899	789	1883	3167	3056	1114	566	238
jgi.p|Neosp1|517838	0	4	5	6	8	3	9	10	14	14	14	2	48	20	9	0	1	0
jgi.p|Neosp1|517842	1584	4982	3123	5957	8339	8337	6007	24334	8365	12963	12690	3706	5653	10523	12229	3381	1835	1417
jgi.p|Neosp1|517843	220	909	516	761	1187	1501	489	1756	606	1282	1194	416	829	1166	1127	497	148	86
jgi.p|Neosp1|517844	259	652	483	718	812	1066	309	1194	464	932	730	204	431	751	648	366	86	45
jgi.p|Neosp1|517850	4	9	4	6	5	12	6	21	3	7	8	3	10	11	13	3	0	0
jgi.p|Neosp1|517855	30	39	39	65	36	64	24	66	44	55	63	28	68	53	55	37	9	2
jgi.p|Neosp1|517862	22	65	60	93	107	128	50	190	74	99	116	54	92	101	125	33	23	64
jgi.p|Neosp1|517869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|517870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|517879	15	32	29	46	28	66	18	52	23	41	26	7	45	36	38	28	11	3
jgi.p|Neosp1|517882	28	12	11	13	23	36	12	45	16	28	23	19	18	19	30	11	25	9
jgi.p|Neosp1|517886	19	25	27	31	19	21	9	14	5	13	16	47	31	45	17	15	83	226
jgi.p|Neosp1|517887	61	68	26	48	40	68	14	62	28	33	37	45	82	75	67	35	307	772
jgi.p|Neosp1|517889	5817	7851	5665	7350	10292	14775	5216	17783	6354	11916	12046	3744	7268	12305	12079	4147	3213	1274
jgi.p|Neosp1|517916	210	253	123	200	320	362	114	343	120	222	180	206	137	198	216	128	203	95
jgi.p|Neosp1|517917	26	26	35	40	19	44	16	29	24	21	16	16	22	32	26	19	143	349
jgi.p|Neosp1|517919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|517923	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
jgi.p|Neosp1|517925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|517927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|517930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|517935	9	70	30	71	5	29	23	44	32	32	37	30	118	79	61	104	20	87
jgi.p|Neosp1|517938	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
jgi.p|Neosp1|517945	99	145	78	127	132	157	40	163	60	108	110	135	167	139	164	88	335	414
jgi.p|Neosp1|517949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3
jgi.p|Neosp1|517952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|517956	89	252	125	225	136	189	85	258	87	169	171	203	212	289	238	167	182	337
jgi.p|Neosp1|517957	159	90	51	87	275	350	112	445	162	217	242	186	117	231	287	84	115	44
jgi.p|Neosp1|517962	2	0	0	0	1	0	3	6	0	4	2	0	0	1	0	0	4	3
jgi.p|Neosp1|517963	0	53	13	21	15	22	210	445	197	586	290	18	1223	592	286	40	6	4
jgi.p|Neosp1|517965	19	89	56	90	30	43	9	16	15	25	18	19	29	31	42	31	18	23
jgi.p|Neosp1|517966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|517967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|517969	0	4	0	5	1	0	9	33	18	39	33	3	113	24	25	6	0	0
jgi.p|Neosp1|517971	38	54	17	37	33	63	9	32	12	19	15	9	10	22	22	21	22	6
jgi.p|Neosp1|517972	79	134	53	94	38	70	16	47	14	34	23	46	44	49	39	37	27	12
jgi.p|Neosp1|517977	115	398	272	430	490	674	163	587	216	384	412	148	292	457	478	203	81	31
jgi.p|Neosp1|517989	7	393	125	354	1	5	0	3	2	0	0	14	10	6	1	7	0	56
jgi.p|Neosp1|517990	3	405	116	332	6	5	0	3	1	1	4	17	11	5	0	18	0	74
jgi.p|Neosp1|517991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|517993	7	304	99	220	0	2	1	5	0	1	0	3	7	4	0	15	1	48
jgi.p|Neosp1|517999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518007	0	3	2	1	4	15	7	66	33	33	36	13	80	56	34	31	0	0
jgi.p|Neosp1|518009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518012	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
jgi.p|Neosp1|518018	450	1054	759	1025	1531	1771	748	2479	888	1517	1243	443	779	1611	2075	689	302	145
jgi.p|Neosp1|518021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518022	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518024	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1
jgi.p|Neosp1|518029	281	282	283	412	605	829	309	1363	497	753	799	422	522	685	943	367	765	1253
jgi.p|Neosp1|518035	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518044	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518060	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	2	1
jgi.p|Neosp1|518061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518063	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518066	18	42	27	59	70	112	34	85	41	66	59	26	119	101	80	47	6	7
jgi.p|Neosp1|518067	21	48	28	62	58	91	27	76	42	83	41	29	104	107	58	42	9	8
jgi.p|Neosp1|518071	1722	5824	3143	5106	5398	6184	2078	6206	2169	3722	3440	2748	2792	4580	5863	2206	1508	1041
jgi.p|Neosp1|518074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518078	3	9	2	5	1	6	9	40	13	41	23	21	57	62	51	27	31	11
jgi.p|Neosp1|518079	0	1	3	4	0	8	5	14	9	13	8	29	13	29	38	3	18	17
jgi.p|Neosp1|518080	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518082	9	0	0	3	9	12	4	10	4	7	6	5	11	29	14	5	33	45
jgi.p|Neosp1|518089	2	0	0	1	0	0	0	1	1	1	0	15	3	3	2	1	43	34
jgi.p|Neosp1|518092	2	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	7	11
jgi.p|Neosp1|518098	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518105	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518109	1	0	1	1	0	0	1	1	0	0	0	0	0	1	0	1	1	0
jgi.p|Neosp1|518111	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	3	2
jgi.p|Neosp1|518115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518136	2	1	0	0	0	0	0	1	0	0	0	2	0	0	1	0	0	0
jgi.p|Neosp1|518137	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518139	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	1
jgi.p|Neosp1|518140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
jgi.p|Neosp1|518142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518146	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
jgi.p|Neosp1|518147	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
jgi.p|Neosp1|518148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518149	0	0	0	0	0	0	0	3	0	0	2	0	1	0	3	0	0	7
jgi.p|Neosp1|518150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518162	0	0	0	1	1	6	0	5	1	1	0	1	0	2	1	1	0	0
jgi.p|Neosp1|518164	39	14	8	22	5	11	14	65	22	64	33	11	193	84	24	10	33	131
jgi.p|Neosp1|518165	10	4	0	1	0	3	5	21	6	14	10	0	76	12	12	2	7	36
jgi.p|Neosp1|518171	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518179	12	17	10	24	23	28	12	33	15	32	15	11	20	21	23	11	4	3
jgi.p|Neosp1|518181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518185	2	3	0	2	0	0	0	0	0	0	0	1	1	2	0	1	0	1
jgi.p|Neosp1|518188	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518189	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518191	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518194	5	3	0	5	4	16	0	16	6	14	9	7	6	6	8	2	1	3
jgi.p|Neosp1|518196	429	413	283	401	589	697	292	941	364	512	486	381	544	648	661	282	797	1020
jgi.p|Neosp1|518204	104	271	202	367	349	462	183	715	343	500	422	150	332	411	427	191	43	16
jgi.p|Neosp1|518206	47	226	197	319	393	466	175	866	353	494	491	165	350	434	429	222	16	6
jgi.p|Neosp1|518207	10	1	2	2	4	1	1	0	0	3	3	0	1	1	1	0	5	2
jgi.p|Neosp1|518209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518213	4	119	54	78	41	60	30	89	28	42	42	70	77	65	69	50	6	3
jgi.p|Neosp1|518222	0	0	0	0	0	0	1	3	0	0	0	1	1	2	2	0	0	0
jgi.p|Neosp1|518224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518234	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1
jgi.p|Neosp1|518239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518244	1	5	2	2	8	17	0	10	12	11	1	4	10	4	7	11	3	0
jgi.p|Neosp1|518246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518277	529	2533	1490	2346	2274	3114	1031	3468	1205	2172	1830	1369	1780	2475	2366	1239	659	599
jgi.p|Neosp1|518278	0	0	0	0	0	0	0	2	1	0	0	0	3	1	0	0	0	0
jgi.p|Neosp1|518279	0	0	0	0	0	0	0	3	0	5	1	0	9	3	1	0	0	0
jgi.p|Neosp1|518289	4	36	36	53	44	69	14	77	34	58	37	31	63	66	53	30	2	1
jgi.p|Neosp1|518291	2	0	0	1	1	0	1	6	0	4	2	1	0	0	5	0	2	1
jgi.p|Neosp1|518305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518311	124	464	400	511	1414	1892	567	2128	799	1167	1304	715	1320	1391	1449	702	103	50
jgi.p|Neosp1|518312	125	239	99	190	209	329	53	232	105	136	143	132	157	234	244	119	108	38
jgi.p|Neosp1|518315	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518316	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0
jgi.p|Neosp1|518317	1	2	0	3	3	2	0	1	0	2	1	3	0	0	0	0	2	3
jgi.p|Neosp1|518320	742	1128	695	1162	2173	2094	711	2420	1037	1638	1350	1203	814	1660	1832	589	357	169
jgi.p|Neosp1|518332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518348	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
jgi.p|Neosp1|518349	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
jgi.p|Neosp1|518350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518355	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518371	1	3	1	3	12	22	14	67	26	26	46	10	100	43	51	33	0	0
jgi.p|Neosp1|518372	0	0	0	3	0	12	3	19	6	8	9	1	17	11	8	13	1	0
jgi.p|Neosp1|518373	2	2	1	6	2	22	9	59	12	27	48	13	85	33	22	26	0	3
jgi.p|Neosp1|518376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518378	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518379	0	11	2	10	2	3	13	80	25	28	36	6	29	15	21	3	2	4
jgi.p|Neosp1|518382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518384	30	18	13	47	20	35	9	57	28	54	21	26	9	30	33	5	22	10
jgi.p|Neosp1|518392	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
jgi.p|Neosp1|518400	1	10	4	5	0	1	8	14	8	8	8	7	14	6	17	25	1	3
jgi.p|Neosp1|518401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518404	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0
jgi.p|Neosp1|518406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|518407	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	2	1
